URLLength,DomainLength,CharContinuationRate,TLDLegitimateProb,URLCharProb,HasObfuscation,ObfuscationRatio,NoOfLettersInURL,NoOfDegitsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,SpacialCharRatioInURL,IsHTTPS,raw_entropy_url,raw_path_length,raw_query_length,raw_subdomain_count,raw_has_at_symbol,raw_has_ip_host,raw_suspicious_token_hits,is_phishing,label_name
104,7.0,1.0,0.0129268,0.036581721,0.0,0.0,78.0,8.0,1.0,0.0,0.096,1.0,4.843440713888725,52.0,21.0,0.0,1.0,0.0,0.0,1,phishing
26,19.0,0.636363636,0.0115013,0.052223979,0.0,0.0,12.0,0.0,0.0,0.0,0.077,1.0,3.3660913291191914,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
83,55.0,0.490196078,0.5229071,0.053481533,0.0,0.0,57.0,10.0,0.0,0.0,0.096,1.0,4.427357405685157,20.0,0.0,3.0,0.0,0.0,0.0,1,phishing
28,21.0,1.0,0.5229071,0.060485864,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.308751351247166,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
22,15.0,1.0,0.5229071,0.053929171,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,3.1898980954642875,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,15.0,0.545454545,0.001502,0.041435812,0.0,0.0,10.0,2.0,0.0,0.0,0.167,1.0,3.625,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
23,17.0,0.833333333,0.0008457,0.051940079,0.0,0.0,9.0,1.0,0.0,0.0,0.087,0.0,3.3371753411230767,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
25,18.0,1.0,0.5229071,0.073579605,0.0,0.0,12.0,0.0,0.0,0.0,0.04,1.0,3.0860486123130375,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
37,30.0,1.0,0.5229071,0.062704022,0.0,0.0,24.0,0.0,0.0,0.0,0.027,1.0,3.7777471629109445,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
25,18.0,1.0,0.5229071,0.068537524,0.0,0.0,13.0,0.0,0.0,0.0,0.04,0.0,3.30827083453526,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
76,15.0,0.666666667,0.0129268,0.032803437,0.0,0.0,57.0,6.0,0.0,0.0,0.066,1.0,4.532716158707817,53.0,0.0,1.0,0.0,0.0,0.0,1,phishing
20,14.0,1.0,0.0002256,0.052943663,0.0,0.0,8.0,0.0,0.0,0.0,0.05,0.0,3.3248629576173565,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
37,30.0,0.545454545,0.5229071,0.062469287,0.0,0.0,23.0,0.0,0.0,0.0,0.054,1.0,3.8062389286533898,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,22.0,1.0,0.0017975,0.067929795,0.0,0.0,16.0,0.0,0.0,0.0,0.036,0.0,3.572623663895163,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
26,19.0,1.0,0.5229071,0.065628502,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.43162356584743,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,1.0,0.5229071,0.058139244,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.576617644908665,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,17.0,1.0,0.0006227,0.051362682,0.0,0.0,12.0,0.0,0.0,0.0,0.042,0.0,3.175123135113461,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
27,20.0,1.0,0.5229071,0.062521384,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.584183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
25,19.0,0.666666667,0.0023239,0.043396186,0.0,0.0,12.0,0.0,0.0,0.0,0.08,0.0,3.6421498816369033,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
26,19.0,0.833333333,0.028555,0.065146769,0.0,0.0,12.0,0.0,0.0,0.0,0.077,1.0,3.5368867237421666,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.5229071,0.057800147,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.8796640049025943,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
23,16.0,1.0,0.0384199,0.05276152,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
22,14.0,1.0,0.0002752,0.046556818,0.0,0.0,12.0,1.0,0.0,0.0,0.045,1.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
25,19.0,0.545454545,0.5229071,0.061167603,0.0,0.0,11.0,0.0,0.0,0.0,0.12,0.0,3.4713544870139286,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
21,14.0,1.0,0.5229071,0.032591513,0.0,0.0,7.0,2.0,0.0,0.0,0.048,0.0,2.8962915290459277,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
24,17.0,0.7,2.36e-05,0.048647413,0.0,0.0,10.0,0.0,0.0,0.0,0.083,1.0,3.2927701939369904,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
27,20.0,0.923076923,0.0180132,0.020934799,0.0,0.0,7.0,7.0,0.0,0.0,0.074,0.0,3.846439344671016,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
28,21.0,1.0,0.5229071,0.066946183,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.403989446485261,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
31,24.0,1.0,0.5229071,0.055891731,0.0,0.0,18.0,0.0,0.0,0.0,0.032,1.0,3.6572682296173897,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.0799628,0.056954571,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.3908054820769813,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
21,15.0,1.0,0.0002256,0.052495515,0.0,0.0,9.0,0.0,0.0,0.0,0.048,0.0,3.1898980954642875,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
19,12.0,1.0,0.5229071,0.054705909,0.0,0.0,6.0,0.0,0.0,0.0,0.053,1.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
30,23.0,1.0,0.0799628,0.064085452,0.0,0.0,17.0,0.0,0.0,0.0,0.033,1.0,3.468576629687865,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
20,14.0,1.0,0.0002256,0.04592537,0.0,0.0,8.0,0.0,0.0,0.0,0.05,0.0,2.9852281360342516,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.5229071,0.060839516,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.483074189428569,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
77,49.0,0.444444444,0.5229071,0.042704403,0.0,0.0,55.0,6.0,0.0,0.0,0.104,1.0,4.470523960681328,21.0,0.0,3.0,0.0,0.0,0.0,1,phishing
21,14.0,1.0,0.0384199,0.056480072,0.0,0.0,8.0,0.0,0.0,0.0,0.048,1.0,3.039148671903071,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
21,15.0,1.0,5.3e-05,0.030582872,0.0,0.0,9.0,0.0,0.0,0.0,0.048,0.0,3.1068905956085184,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
30,23.0,0.875,0.028555,0.066782699,0.0,0.0,16.0,0.0,0.0,0.0,0.067,1.0,3.518369978719459,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
45,36.0,0.65625,0.5229071,0.04919894,0.0,0.0,31.0,3.0,0.0,0.0,0.067,1.0,4.334736393288403,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
24,17.0,1.0,0.5229071,0.062083859,0.0,0.0,11.0,0.0,0.0,0.0,0.042,1.0,3.4548223999466066,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
101,76.0,0.277777778,0.5229071,0.035765436,0.0,0.0,73.0,13.0,0.0,0.0,0.069,1.0,4.813592553956902,17.0,0.0,2.0,0.0,0.0,0.0,1,phishing
29,22.0,0.428571429,0.0002984,0.058101971,0.0,0.0,14.0,0.0,0.0,0.0,0.103,1.0,3.6069367321753205,0.0,0.0,2.0,0.0,0.0,0.0,0,legitimate
24,18.0,0.6,0.0384199,0.055119677,0.0,0.0,11.0,0.0,0.0,0.0,0.083,0.0,3.6835423624332306,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
21,14.0,0.666666667,0.0799628,0.05389342,0.0,0.0,7.0,0.0,0.0,0.0,0.095,1.0,3.182005814760214,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
33,17.0,0.769230769,0.5229071,0.063132188,0.0,0.0,21.0,0.0,0.0,0.0,0.121,1.0,3.8441065448145384,9.0,0.0,0.0,0.0,0.0,0.0,1,phishing
19,12.0,1.0,0.0115013,0.058424196,0.0,0.0,6.0,0.0,0.0,0.0,0.053,1.0,2.6887218755408666,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
27,20.0,1.0,0.5229071,0.066577717,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.2841837197791888,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
162,16.0,0.666666667,0.5229071,0.040026463,0.0,0.0,118.0,12.0,1.0,0.0,0.099,1.0,5.008986719875459,1.0,137.0,0.0,0.0,0.0,0.0,1,phishing
55,47.0,0.25,0.0059772,0.021086991,0.0,0.0,15.0,25.0,0.0,0.0,0.127,1.0,4.222052883952304,0.0,0.0,2.0,0.0,0.0,0.0,1,phishing
29,22.0,0.533333333,0.028555,0.063367163,0.0,0.0,14.0,0.0,0.0,0.0,0.103,1.0,3.754441845713344,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
36,29.0,1.0,0.5229071,0.055458178,0.0,0.0,23.0,0.0,0.0,0.0,0.028,1.0,3.8833374604210062,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
27,20.0,1.0,0.0799628,0.059764862,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.584183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,22.0,1.0,0.5229071,0.058592391,0.0,0.0,16.0,0.0,0.0,0.0,0.036,0.0,3.6635327548042538,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
28,21.0,1.0,0.012178,0.069105359,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.403989446485261,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
41,32.0,0.464285714,0.5229071,0.05884871,0.0,0.0,29.0,0.0,0.0,0.0,0.098,1.0,3.551632757878452,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
22,15.0,1.0,0.5229071,0.051228247,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
70,23.0,1.0,0.5229071,0.039845535,0.0,0.0,54.0,6.0,0.0,0.0,0.043,0.0,4.609994757032972,40.0,0.0,0.0,0.0,0.0,0.0,1,phishing
35,26.0,0.611111111,3.98e-05,0.056394112,0.0,0.0,18.0,2.0,0.0,0.0,0.086,1.0,3.986187965046303,1.0,0.0,0.0,0.0,0.0,0.0,1,phishing
36,20.0,1.0,0.0008457,0.059350245,0.0,0.0,26.0,0.0,0.0,0.0,0.083,0.0,3.9362434129830604,10.0,0.0,0.0,0.0,0.0,1.0,1,phishing
20,13.0,0.666666667,0.0018398,0.046054658,0.0,0.0,6.0,0.0,0.0,0.0,0.1,1.0,2.8150724101159437,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
19,13.0,1.0,0.5229071,0.04213284,0.0,0.0,7.0,0.0,0.0,0.0,0.053,0.0,3.180832987205441,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
24,17.0,1.0,0.5229071,0.066465236,0.0,0.0,11.0,0.0,0.0,0.0,0.042,1.0,3.0574760762899316,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
70,21.0,1.0,0.5229071,0.048033239,0.0,0.0,56.0,1.0,1.0,0.0,0.071,1.0,4.596441318977453,1.0,39.0,0.0,0.0,0.0,0.0,1,phishing
245,21.0,1.0,0.5229071,0.03639619,0.0,0.0,139.0,76.0,1.0,0.0,0.078,0.0,4.893937734252409,51.0,165.0,0.0,0.0,0.0,1.0,1,phishing
45,36.0,0.65625,0.5229071,0.049215748,0.0,0.0,31.0,3.0,0.0,0.0,0.067,1.0,4.334736393288403,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
59,51.0,0.29787234,0.5229071,0.055771247,0.0,0.0,46.0,0.0,0.0,0.0,0.102,0.0,4.190260390968384,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
31,24.0,0.647058824,0.0326503,0.052804971,0.0,0.0,17.0,0.0,0.0,0.0,0.065,1.0,3.6572682296173897,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,17.0,1.0,0.0180132,0.06721808,0.0,0.0,11.0,0.0,0.0,0.0,0.042,1.0,2.9842341646524884,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
41,34.0,0.5,0.5229071,0.059997289,0.0,0.0,22.0,3.0,0.0,0.0,0.098,1.0,4.032336282987774,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
40,22.0,0.555555556,0.0384199,0.05252554,0.0,0.0,29.0,0.0,0.0,0.0,0.1,0.0,3.7487914677777425,11.0,0.0,1.0,0.0,0.0,1.0,1,phishing
28,21.0,0.857142857,0.028555,0.064754304,0.0,0.0,14.0,0.0,0.0,0.0,0.071,1.0,3.653756708287,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
26,18.0,0.642857143,0.0009613,0.036417991,0.0,0.0,15.0,1.0,0.0,0.0,0.077,1.0,3.43162356584743,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
19,13.0,1.0,0.0002256,0.047478682,0.0,0.0,7.0,0.0,0.0,0.0,0.053,0.0,2.9312089489103235,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
26,19.0,1.0,0.5229071,0.065010098,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.3263604079526936,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
104,43.0,0.475,0.0069695,0.037136481,0.0,0.0,60.0,27.0,0.0,0.0,0.087,1.0,4.660972299418405,53.0,0.0,1.0,0.0,0.0,1.0,1,phishing
38,31.0,1.0,0.5229071,0.060860276,0.0,0.0,25.0,0.0,0.0,0.0,0.026,1.0,4.002268084440845,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
52,43.0,0.461538462,0.0009613,0.034534713,0.0,0.0,24.0,13.0,0.0,0.0,0.135,1.0,4.317052925307969,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.5229071,0.059832451,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.7230741894285684,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
33,25.0,0.571428571,0.5229071,0.049711481,0.0,0.0,22.0,0.0,0.0,0.0,0.091,1.0,3.7923766229704454,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
70,61.0,0.228070175,0.5229071,0.060088946,0.0,0.0,54.0,0.0,0.0,0.0,0.114,1.0,4.226205537648694,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
27,20.0,1.0,0.5229071,0.060730791,0.0,0.0,14.0,0.0,0.0,0.0,0.037,1.0,3.408694969562842,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
39,31.0,0.37037037,0.001502,0.047761582,0.0,0.0,23.0,3.0,0.0,0.0,0.128,1.0,4.0511085007312415,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
33,26.0,1.0,0.5229071,0.052375924,0.0,0.0,20.0,0.0,0.0,0.0,0.03,1.0,3.7483286603655745,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
89,80.0,0.266666667,0.0003306,0.035404258,0.0,0.0,68.0,9.0,0.0,0.0,0.045,1.0,4.736299738078795,1.0,0.0,2.0,0.0,0.0,0.0,1,phishing
28,21.0,1.0,0.5229071,0.062201551,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.344698375159712,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,17.0,1.0,0.5229071,0.056001072,0.0,0.0,11.0,0.0,0.0,0.0,0.042,1.0,3.1462863706621045,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
32,25.0,1.0,0.5229071,0.065991638,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.7532696895151068,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
19,12.0,1.0,0.0799628,0.061567268,0.0,0.0,6.0,0.0,0.0,0.0,0.053,1.0,3.0220552088742,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.5229071,0.058355829,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.51602764126623,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
44,18.0,1.0,0.0017496,0.024151922,0.0,0.0,19.0,12.0,0.0,0.0,0.114,1.0,4.384795487373133,18.0,0.0,1.0,0.0,0.0,0.0,1,phishing
46,24.0,0.333333333,0.0036375,0.057301913,0.0,0.0,32.0,0.0,0.0,0.0,0.152,0.0,3.8946629635410304,15.0,0.0,1.0,0.0,0.0,0.0,1,phishing
31,24.0,1.0,0.0799628,0.058002346,0.0,0.0,18.0,0.0,0.0,0.0,0.032,1.0,3.8868421881310113,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
31,24.0,1.0,0.0799628,0.059029351,0.0,0.0,18.0,0.0,0.0,0.0,0.032,1.0,3.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,21.0,1.0,4.3e-05,0.055120891,0.0,0.0,15.0,0.0,0.0,0.0,0.036,1.0,3.427333493898264,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
45,36.0,0.65625,0.5229071,0.049236893,0.0,0.0,31.0,3.0,0.0,0.0,0.067,1.0,4.334736393288403,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
22,15.0,1.0,0.0799628,0.069034929,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,3.056564762130954,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
31,24.0,1.0,0.0040185,0.055700806,0.0,0.0,18.0,0.0,0.0,0.0,0.032,1.0,3.371653522439334,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
36,27.0,0.590909091,0.0017656,0.045065991,0.0,0.0,17.0,6.0,0.0,0.0,0.139,1.0,3.9407598325400897,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
78,72.0,0.921875,0.0009613,0.023142115,0.0,0.0,48.0,17.0,0.0,0.0,0.026,0.0,3.852595344157847,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
31,24.0,0.823529412,0.0100856,0.070460582,0.0,0.0,17.0,0.0,0.0,0.0,0.065,1.0,3.5424812503605785,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
25,18.0,1.0,0.5229071,0.073669164,0.0,0.0,12.0,0.0,0.0,0.0,0.04,1.0,3.30827083453526,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
26,19.0,1.0,0.5229071,0.05711366,0.0,0.0,13.0,0.0,0.0,0.0,0.038,1.0,3.300559092390953,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,17.0,0.9,0.0033189,0.067168693,0.0,0.0,10.0,0.0,0.0,0.0,0.083,1.0,3.3371753411230767,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
40,12.0,1.0,0.0064109,0.022827258,0.0,0.0,9.0,15.0,1.0,0.0,0.1,1.0,4.12728313431329,2.0,18.0,0.0,0.0,0.0,0.0,1,phishing
28,22.0,1.0,0.5229071,0.048212051,0.0,0.0,16.0,0.0,0.0,0.0,0.036,0.0,3.697845823084411,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
23,16.0,0.666666667,0.0141483,0.047272878,0.0,0.0,9.0,0.0,0.0,0.0,0.087,1.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
31,24.0,1.0,0.012178,0.066012169,0.0,0.0,18.0,0.0,0.0,0.0,0.032,1.0,3.6887218755408675,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,18.0,1.0,0.5229071,0.055257843,0.0,0.0,12.0,0.0,0.0,0.0,0.042,0.0,3.6835423624332306,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
29,23.0,0.6,0.0799628,0.063017554,0.0,0.0,15.0,0.0,0.0,0.0,0.103,0.0,3.468576629687865,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
45,38.0,0.741935484,0.0017218,0.063319497,0.0,0.0,30.0,0.0,0.0,0.0,0.067,1.0,3.955311316634013,0.0,0.0,2.0,0.0,0.0,0.0,0,legitimate
39,31.0,0.62962963,0.5229071,0.059278946,0.0,0.0,29.0,0.0,0.0,0.0,0.051,1.0,3.9917292966721747,1.0,0.0,1.0,0.0,0.0,1.0,1,phishing
31,23.0,0.894736842,0.5229071,0.051174179,0.0,0.0,21.0,0.0,0.0,0.0,0.065,1.0,3.970175521464345,1.0,0.0,0.0,0.0,0.0,0.0,1,phishing
33,26.0,0.842105263,0.0326503,0.053780245,0.0,0.0,19.0,0.0,0.0,0.0,0.061,1.0,3.7671834678914604,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,21.0,0.785714286,0.0100856,0.06127869,0.0,0.0,14.0,0.0,0.0,0.0,0.071,1.0,3.5585186130489053,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
30,24.0,1.0,0.5229071,0.050219367,0.0,0.0,18.0,0.0,0.0,0.0,0.033,0.0,3.636842188131012,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
23,16.0,1.0,0.5229071,0.068661419,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.202819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
23,16.0,1.0,0.5229071,0.06584782,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.327819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
28,21.0,0.785714286,0.0100856,0.067264722,0.0,0.0,14.0,0.0,0.0,0.0,0.071,1.0,3.522571589136359,0.0,0.0,1.0,0.0,0.0,0.0,0,legitimate
18,11.0,1.0,0.0023289,0.044844744,0.0,0.0,5.0,0.0,0.0,0.0,0.056,1.0,2.8453509366224363,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
23,16.0,1.0,0.5229071,0.054892213,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.577819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
32,9.0,1.0,0.0059772,0.057618055,0.0,0.0,21.0,0.0,0.0,0.0,0.125,0.0,3.7483286603655737,17.0,0.0,0.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.5229071,0.058784078,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.5434651896016462,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
62,53.0,0.625,0.0001446,0.052400373,0.0,0.0,41.0,8.0,0.0,0.0,0.081,1.0,4.326750178482658,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.5229071,0.058662681,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.7532696895151068,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
25,18.0,1.0,0.5229071,0.06104733,0.0,0.0,12.0,0.0,0.0,0.0,0.04,1.0,3.4613201402110083,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
22,15.0,1.0,0.0230451,0.057635596,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,2.872905595320056,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
31,23.0,0.789473684,0.5229071,0.051303271,0.0,0.0,19.0,2.0,0.0,0.0,0.065,1.0,3.970175521464345,1.0,0.0,1.0,0.0,0.0,0.0,1,phishing
33,26.0,0.454545455,0.5229071,0.067004224,0.0,0.0,23.0,0.0,0.0,0.0,0.091,0.0,3.7043494289560517,1.0,0.0,0.0,0.0,0.0,0.0,1,phishing
30,24.0,0.6875,0.5229071,0.051442907,0.0,0.0,17.0,0.0,0.0,0.0,0.067,0.0,3.855388542207533,0.0,0.0,1.0,0.0,0.0,0.0,1,phishing
55,46.0,0.428571429,0.5229071,0.050415957,0.0,0.0,35.0,6.0,0.0,0.0,0.109,1.0,4.288423426053661,1.0,0.0,1.0,0.0,0.0,1.0,1,phishing
27,6.0,1.0,0.0129268,0.031169275,0.0,0.0,16.0,1.0,0.0,0.0,0.074,1.0,3.9321380397593746,13.0,0.0,0.0,0.0,0.0,0.0,1,phishing
74,29.0,0.346153846,0.0036375,0.052225127,0.0,0.0,53.0,0.0,1.0,0.0,0.176,1.0,4.370977877330053,10.0,26.0,1.0,0.0,0.0,0.0,1,phishing
22,15.0,1.0,0.0033282,0.055324319,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,3.3232314287976203,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
33,26.0,1.0,0.5229071,0.069307462,0.0,0.0,20.0,0.0,0.0,0.0,0.03,1.0,3.6133373140453067,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
17,4.0,1.0,0.0001384,0.0373863,0.0,0.0,6.0,1.0,0.0,0.0,0.118,1.0,3.169925001442312,5.0,0.0,0.0,0.0,0.0,0.0,1,phishing
31,24.0,1.0,0.5229071,0.057964767,0.0,0.0,18.0,0.0,0.0,0.0,0.032,1.0,3.605388542207534,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
87,16.0,0.916666667,0.5229071,0.030571552,0.0,0.0,39.0,32.0,1.0,0.0,0.092,1.0,4.860574818198055,57.0,5.0,1.0,0.0,0.0,0.0,1,phishing
32,25.0,1.0,0.0799628,0.0571152,0.0,0.0,19.0,0.0,0.0,0.0,0.031,1.0,3.6692750707107122,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
19,12.0,1.0,0.0799628,0.057460347,0.0,0.0,5.0,1.0,0.0,0.0,0.053,1.0,2.8553885422075336,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.5229071,0.055856124,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.6069367321753205,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
24,18.0,1.0,0.5229071,0.057511885,0.0,0.0,12.0,0.0,0.0,0.0,0.042,0.0,3.5724312513221195,0.0,0.0,0.0,0.0,0.0,0.0,1,phishing
18,11.0,1.0,0.0015878,0.053734272,0.0,0.0,5.0,0.0,0.0,0.0,0.056,1.0,2.663532754804255,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
23,16.0,1.0,0.0384199,0.068255237,0.0,0.0,10.0,0.0,0.0,0.0,0.043,1.0,3.2806390622295662,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
22,15.0,1.0,0.5229071,0.061738328,0.0,0.0,9.0,0.0,0.0,0.0,0.045,1.0,3.1898980954642875,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
21,14.0,1.0,0.0799628,0.062823587,0.0,0.0,8.0,0.0,0.0,0.0,0.048,1.0,2.8423709931771084,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
29,22.0,1.0,0.5229071,0.05852158,0.0,0.0,16.0,0.0,0.0,0.0,0.034,1.0,3.754441845713344,0.0,0.0,0.0,0.0,0.0,0.0,0,legitimate
